article_id,pair_id,label,label_name,title,content_length,raw_text_length
fake_100,100,1,fake,Bëhet Baba Në Moshën 92-Vjeçare Dhe Ai Deshiron Qe Ta…,361,416
fake_101,101,1,fake,"Nuk Është Parë As Dëgjuar Ndonjëherë, Nëna Lind Fëmijën Dhe Pas 2 Ditësh Merr Lajmin Që Nuk E Priste Kurrë",781,888
fake_102,102,1,fake,Shpella Që Po Tmerron Shqiptarët! Kush Futet Brenda Saj Kthehet Në …,505,574
fake_103,103,1,fake,"Melihatja: Sa Të Jem Gjall Un Ajo Xhami KURR Nuk Do Të Ndërtohet, More Shejtana!",543,624
fake_104,104,1,fake,Vajza E Tërnavës I Lutet Zotit T’ia Mundësojë Të Falet Në Xhaminë E Re Në Prishtinë (Video),391,483
fake_105,105,1,fake,Kadri Veseli: Nuk Ka Burrë Që Do Ta Ndal Ndërtimin E Xhamisë Në Prishtinë,501,575
fake_106,106,1,fake,"Sheh një fantazmë bebeje pranë fëmijës 2 vjeç teksa flinte, gruaja arrin të zbulojë misterin",491,584
fake_107,107,1,fake,Kjo Është Kafeneja E Shqiptarëve Në Gjermani Që Po I Çmend Serbët,533,599
fake_108,108,1,fake,"Mos E Bëni Këtë G Abim Me Orizin, Mund Të Bëheni Menjëherë Për Sp Ital",542,613
fake_109,109,1,fake,"Vjen Nje G Oditje E Rende Per Rexhep Selimin , Zbulohen Detajet…",544,609
fake_110,110,1,fake,"Është 53 vjeç, por Eli Fara po i “çmend” të gjithë me këtë foto: Duket si 23",268,345
fake_111,111,1,fake,"“Na çave tr*pin”/ E teproi me fjalët, Rita Lati i kthehet “keq” Rozës në mes të emisionit (Video)",527,625
fake_112,112,1,fake,"Ekskluzive: Shitet urgjent Golf 5, Çmimi 2600 Euro, pres blers serioz (Foto/Video)",502,585
fake_113,113,1,fake,"Vajza po Iuante në dhomën e saj, ndodh DlÇKA e p ashpjegueshme",593,656
fake_114,114,1,fake,"Mësojeni Urgjent Tani! Nuk Ka Shqiptar Që Nuk E Ka Qejf Dhe E Pi Dhallin, por a e dini se…",351,442
fake_115,115,1,fake,Kujdes pamjet/ Treni pë’rplas furishëm kamionin dhe e zhvendos 500 metra më tutje,473,555
fake_116,116,1,fake,"Para Me Thasë, SHTETl Ku Paraja Nuk Ka Asnjë VIerë",484,535
fake_117,117,1,fake,Fshatarja mbjell patate por kur i shkul nga toka e gjen belaja …,360,425
fake_118,118,1,fake,Ky është elementi që gjendet në lëvoret e shalqirit : Ja se cfarë sëm/undjesh kuron dhe mënyra se si ju duhet që ta,492,608
fake_119,119,1,fake,"Shoferin e autobusit e ze gjumi në timon, pasagjerët e filmojnë (VIDEO)",344,416
fake_120,120,1,fake,"Shprehja “Femijet i ruan Zoti” eshte e vertete,per me teper shikojeni vete (Video)",434,517
fake_121,121,1,fake,"Rasti i rralle qe emocjonoi gjithe boten,i biri pa duar ushqen nenen e paralizuar (Video)",546,636
fake_122,122,1,fake,"Pëllumbi i mer ushqimin, ajo që i bën vogëlushja 1 vjeçe do ju lërë pa fjalë",555,632
fake_123,123,1,fake,"Po bënte punime në shtëpi, komshiu tronditet ç’sheh dhe shkon me vrap në polici",572,652
fake_124,124,1,fake,"Flet Nga SHBA Mjeku Per Shqiperine: Vjeshta Do Jete E Tm.Errshme, Ja Çdo Të Ndodhë",448,531
fake_125,125,1,fake,"U Nda Nga Eros Grezda/ Oriola Marashi E Zevendeson Menjehere, Me Ke Po I Kalon Pushimet Bukuroshja",399,498
fake_126,126,1,fake,"3 Motrat I Kërkojnë Pasurinë, Prindërit Sh.Okohen, Por Përgjigja E Vëllait Do Ju Lërë Pa Fjalë",766,861
fake_127,127,1,fake,Don Xhoni Tregon Se Çfarë Ndodhi Me Profesoreshën Pas Shkollës (Video Eksluzive),321,402
fake_128,128,1,fake,Këngëtarja Shqiptare Hodhi B Ombën Në Dasmë: Jam E Vetmja Që Këtu Kam Dhe Burrin Dhe D Ashnorin,571,667
fake_129,129,1,fake,"Kapi Peshkun, Por Burri U Sho Kua Nga Ajo Se Çfarë I Gjeti Në Stomak",723,792
fake_130,130,1,fake,Dua Lipa I Reagon Këngëtares Serbe Pasi Tha Se “Kosova Dhe Metohija Është Serbi”,713,794
fake_131,131,1,fake,Edi Rama ka “dasht” me nda Kosovën (tonë). Ramush Haradinaj “pa dasht” e ka nda Çakorrin (Video),479,576
fake_132,132,1,fake,"Hekurudhat gjermane po kërkojnë punëtorë, paga deri në 50 mijë euro,ja si ta aplikoni",413,499
fake_133,133,1,fake,"Kërkohen njerëz për punë që vetëm flejnë, paga 17 mijë euro ja si te aplikoni",351,429
fake_134,134,1,fake,Tme Rrohet Babai: Sheh Fytyrën E Fëmijës Së Tij Në Larësen E Rrobave,569,638
fake_135,135,1,fake,"LAJM FANTASTIK: Nga 8 gushti Zvicra do ju ofroj punë me rrogë minimale 3200 Franga, mos e humbisni, ja detajet",517,628
fake_136,136,1,fake,Si të bëheni milioner për 2020-ën/ 6 tradita për të sjellë fatin e mirë për Vitin e Ri (FOTO),365,459
fake_137,137,1,fake,"Sheikët mbajnë frymën, e bija e Trump “pushton” Katarin (FOTO)",339,402
fake_138,138,1,fake,"Vd.es 2-vjeçari/Babai i harxhoi me pr.os.ti.tuta, dr.o.gë e a.lk.ool paratë e mbledhura për ku.ri.min e tij (FOTO)",528,643
fake_139,139,1,fake,Angela Merkel vjen me një lajm fantastik për gjithë shqiptarët,361,424
fake_140,140,1,fake,Ramush Haradinaj: “Nëse preken kufijtë e Kosovës” unë do të jem i pari…,624,696
fake_141,141,1,fake,E njihni këtë lule ? Pregatiteni në këtë mënyrë për të pastruar rrugët e frymëmarrjes dhe për më tepër,2033,2136
fake_142,142,1,fake,"Do habiteni me fjalët e Mërgimtarit nga Zvicra, ja çfarë thotë ai për pushimin Verës",1222,1307
fake_143,143,1,fake,"Në Arabin Saudite Lëshojnë Kamera Në Një Pus, Shikoni Çka Gjendet Në Të | VIDEO",310,390
fake_144,144,1,fake,Shikoni çfarë vozitje ekstreme i bën veturës 60-vjeçarja shqiptare,648,715
fake_145,145,1,fake,"“Nuk Shkoj Në Shkollë Se Nuk Kam Bukë, Më Vjen Turp”, Rrëfimi Rrëqethës I Jetimit 10 -Vjeçar",419,512
fake_146,146,1,fake,Ky Është Plaku Shqiptar Që E Kishte … Cecen,538,582
fake_147,147,1,fake,Lajm I Mirë Vjen Nga Kroacia Për Gjithë Mërgimtarët Që Do Të Vijnë Në Kosovë,790,867
fake_148,148,1,fake,Gjyla Çeliku Ofendon Nënat Shqiptare Me Shami,434,480
fake_149,149,1,fake,"I Ínfektuari Me Coronavirus, Del E Shëtitet Nëpër Skënderaj",500,560
fake_150,150,1,fake,"Ia Çanë Barkun Balenës, Por Ajo Që Gjetën Brenda I Sh Okoi Të Gjithë",465,534
fake_151,151,1,fake,Nëse Shihni Formë Katrore Të Formuar Në Sipërfaqen E Ujit Largohuni Dhe Paralajmëroni Të Tjerët Menjëherë,497,603
fake_152,152,1,fake,"Kaluan M Omente Të Vështira, Zbulohet Çfarë Po Ndodh Tani Me Çiftin Elvana Gjata Dhe Ervin Mata",464,560
fake_153,153,1,fake,Qe Viti 1997 Kur Ata Burra Më Hynë Në Shtëpi. Më Mb Èrth.Yèn Mua Dhe Mamin Më Pas…,459,542
fake_154,154,1,fake,"Astriti skuq nga t urpi Eni Çobanin: Unë të pres vetëm ty! Avokatja: Të lutem, ti po më pret për …(Video)",431,537
fake_155,155,1,fake,"Familja e det.yroi të marre per nuse gruan e vëllait të vd.ekur, 15-vjeçari vetëv.ritet ditën e dasmës (foto)",441,551
fake_156,156,1,fake,"Flet nga SHBA mjeku per Shqiperine: Vjeshta do jete e tm.errshme, ja çdo të ndodhë",509,592
fake_157,157,1,fake,"C.mendet striptistja shqiptare, nxjerr në ankand vajzën që shet vi.rgjërinë. Shumën nuk do ta b.esoni",437,539
fake_158,158,1,fake,"U nda nga Eros Grezda/ Oriola Marashi e zevendeson menjehere, me ke po i kalon pushimet bukuroshja (Foto)",571,677
fake_159,159,1,fake,"3 Motrat i kërkojnë pasurinë, prindërit sh.okohen, por përgjigja e vëllait do ju lërë pa fjalë",491,586
fake_160,160,1,fake,"Nuk kanë te ndalur tërmetet në vend, Lekundja te forta ne Tirane, ja magnituda",365,444
fake_161,161,1,fake,M.iliarderi Dan Bilzerian vjen ne Durres! Jahti plot me vajza te H.aremit p.ushton Shqiperine,407,501
fake_162,162,1,fake,Përse nuk duhet të kaloni natën pranë varrezave…(Foto),331,386
fake_163,163,1,fake,"E fundit! Shtrohet ne spital nga koronavirusi biznesmeni dhe deputeti i PS-së,",471,550
fake_164,164,1,fake,Vetëm 11 Ditësh Dhe Me Dhëmbë? ‘Zbulohet’ E Vërteta E Videos Që Po ‘Çmend’ Rrjetin (Video),311,402
fake_165,165,1,fake,"Nuk Pranoi Të Bënte S*Ks Me Të, Shefi I Kthen Jetën Në Ferr Ish-Punonjëses Por E Pëson Keq. 25-Vjeçarja Merr…",361,471
fake_166,166,1,fake,"Cudira Shqiptare/ Parukierja Punëson Vajzën E Re, Ajo I Rrëmben Burrin Për…",332,408
fake_167,167,1,fake,Dan Bilzerian Në Shqipëri? Mega-Jahti I Miliarderit Filmohet Në Durrës,625,696
fake_168,168,1,fake,Harbon Motra E Encës / Prek Mashkullin Te Vendi I…M Në Ashensor Me Vi The: Prapa…,305,387
fake_169,169,1,fake,Përse Nuk Duhet Të Kaloni Natën Pranë Varrezave…,430,479
fake_170,170,1,fake,"Apeli I Nënës: Kujdes, Kjo Lule Që Mbаni Në Shtëpi Është Vde, Kjeprurëse",627,700
fake_171,171,1,fake,"“E Kam Motrën Pr.Ostitutë Në Holandë, Ndaj Kam Bërë Lekë”, Armand Peza ‘Sh.Okon’ Me Deklaratën Në Top Channel (Video)",659,777
fake_172,172,1,fake,"I Ka Javët E Fundit N’kte Bote,Pamjet E Rocky Me Kan Cer Që Per Loten Gjithë Boten",538,621
fake_173,173,1,fake,"Me Ne Fund Pergjigjet Adelina Tahiri Tregon Pse E Morri Burrin 50 Vjeçarë, Befason Me Përgjigjjen",443,541
fake_174,174,1,fake,"E FUNDIT:Publikohen Pamjet EKSLUZIVE Endrit Thaçi, Djali I Presidenti Blen Veturë 35 Mijë Euro Populli Ska Buk Me Honger",374,495
fake_175,175,1,fake,Hudhra Me Vaj Ulliri Zgjidhin Pothuajse 100% Te Gjitha Pro/Blemet E Degjimit : Ja Se Si,418,506
fake_176,176,1,fake,"TURP!! 3 mijë euro për një nuse, si i shiten vajzat Shqiptarëve burrave Serbë",535,613
fake_177,177,1,fake,Kujdes! Ja Si “Fal’sifikohet” Mercedes-Benz Në Ukrainë (Foto),430,492
fake_178,178,1,fake,"Pasi mori lajmin e dhimshëm, Shkurte Gashi gati rrëzohet nga skena…",440,508
fake_179,179,1,fake,"E pa besushme: Çiljeta apel shqiptarëve: Faleni namazin e sabahut, o njerëz!",500,577
fake_180,180,1,fake,Mihrije Braha shperthen ne lot kur kupton se Naim Abazi ka djale me tjeter grua,409,489
fake_181,181,1,fake,Milaim Zeka ia shpreh direkt Duda Baljes: Vetëm ti je…,488,543
fake_182,182,1,fake,Vendos Hudhra Nën Jastëkun Tënd Dhe Shiko Se Sa Përfitime Do Të Kesh,569,638
fake_183,183,1,fake,"Nuk mund ta besoni se çka e ka Robert Berisha kryeministrin në dorëheqje, Ramush Haradinaj",482,573
fake_184,184,1,fake,Lajmëruan Pol icinë Sepse Dëgjuan Disa Klithma Qe Vinin Prej Drurit. Nuk Do Ta Besoni Cfarë Gjetën!,502,602
fake_185,185,1,fake,"Studentet Me Qera Blejnë Një Divan Për 20 Euro, Por Brenda Tij Fshihej Një Sekret I Pabesueshem",1228,1324
fake_186,186,1,fake,"LAJMI I FUNDIT: Gjërat ”rrotulluan” krejtësisht, prishet ”loja” LDK-VV – Kush e bëri këtë?",385,476
fake_187,187,1,fake,"VIDEO / Befason Shqiptari, i hapet valixhja në Aeroport dhe i “Fluturojnë” mijëra euro/ ja se kush ishte..",508,615
fake_188,188,1,fake,"Kosovarja Marttohet Me Xhamajkanin, Ajo Thote Se Ndjehem Shume Ma E Lumtur Veq Mos Me Pas Pune Me Shqiptarë! (VIDEO)",404,521
fake_189,189,1,fake,Super lajm nga Zvicra – Shqiptarja lind gjashtënjakë por do te Çmendeni se Çfarë i ofroj shteti,513,609
fake_190,190,1,fake,"Shes veturën për 6 mijë euro, çka pom duhet kur nuk kam shtëpij!",482,547
fake_191,191,1,fake,Shëroni Dhëmbët E Prishur Me Këtë Metodë Në Kushte Shtëpiake,420,481
fake_192,192,1,fake,"‘Doktori’ që shëron kan cerin i tregon çfarë ka, Arian Çani i shqetësuar nxjerr këmbën e inf ektuar në emision",336,447
fake_193,193,1,fake,"Abazi:Mbulesa nuk o e jonja nuk jemi Arab,duhet me ec ka Amerika si Mihrija jeme loqka… (Video)",441,537
fake_194,194,1,fake,Osmani i qon Selam Serbisë mbahuni se sjemi si ata që ishin para neve do t’ju…,628,707
fake_195,195,1,fake,Shitet Iphone X cmimi vetem 200 euro nxito sasi e limituar,324,383
fake_196,196,1,fake,"Vajza Merr Vëmendjen Në Dasmë Kur Fillon Ti Dridhhe, Të Ftuarit Harrojnë Çiftin",455,535
fake_197,197,1,fake,"Ka 3 adresa Facebook-u per tu shkruar te dashurave, gruaja i nxjerr ‘bojën’ burrit! Por Ardit Gjebrea i ben ate qe nuk e priste",417,545
fake_198,198,1,fake,"Si reagoi Bjordi i Big Brother i perlotur pas vd ekjes së Adelës: Kam ndikuar shumë te jeta e saj, unë e…(foto)",371,483
fake_199,199,1,fake,"Pamje Eksluzive:Nuk Është As Loredana E As Kida, Mozzik I Thotë “Të Dua” Personit Më Të Rëndësishëm Që Ka",454,560
fake_200,200,1,fake,"Vr.au bashkëshortin/ Fjalimi historik para gjykatës, mbrojta nderin tim, donte të më pros.tituonte",736,835
fake_201,201,1,fake,"Pak ditë pas martesës, nuk do ta besoni sa shumë është shëndoshur nusja e Goldit",476,557
fake_202,202,1,fake,"Shkëmbimi I Territoreve, A Nalisti: Serbia Planifikonte Sa Më Shumë Territor Kosove, Për Një Pjesë Të Vogël Nga Lugina",640,759
fake_203,203,1,fake,"Rama, Dalje U Rgjente Në Orën 13.00/ Do Shpallë L Uftën Kundër Gjermanisë?!",676,752
fake_204,204,1,fake,"Është Vetëm 8-Muajshe, Por Ka Diçka Të Veçantë Që Askush Nuk E Beson Se Është Ajo",457,539
fake_205,205,1,fake,"Nuk E Pranuan Hashim Thaҫin Në Shtëpi, Vjen Reagimi I Bekim Jasharit",537,606
fake_206,206,1,fake,Vajza 2-Vjeçare Ndërron Jetë Pasi Kafshohet Nga Rriqra,517,572
fake_207,207,1,fake,Befason Vuçiq: Ja Çka I Thash Hotit Në Takim Për Kosovën,459,516
fake_208,208,1,fake,Shqiptari Nga Shkupi I Cmend Spanjollet Ne Ndeshjen Kundr Celta Vigos,469,539
fake_209,209,1,fake,Lajm I Ri Nga Greqia Per Shqiperine,388,424
fake_210,210,1,fake,"17-vjeçarja habit grekët me talentin e saj, i lë pa fjalë: Unë jam shqiptare",466,543
fake_211,211,1,fake,Kos apo qumësht? Ky është ideali për mëngjes dhe do jeni me energji gjithë ditën,350,431
fake_212,212,1,fake,"Babai i saj trim u nda nga jeta 22 vite më parë, këngëtarja shqiptare të prek në shpirt me fjalët",529,627
fake_213,213,1,fake,"Mjellma ng.ordh nga “ze mra e th.yèr”, adoIeshentët i th.yen vezèt e saj me tuIIa",645,727
fake_214,214,1,fake,"Ngjarje m.ister: Kush ia pr.eu gishtin në Tepelenë Fatos Nano, u dha fshatarëve 50 mijë dollarë për ta gjetur",393,503
fake_215,215,1,fake,As Elvana e as Arilen! Ja kush eshte Miss Shqiperia qe i ka marre zemren Flori Mumajesit (Foto),374,470
fake_216,216,1,fake,U dashurua me policin 10 vite më të madh? Dalin d.etajet e renda nga vr asja e shqiptares në Greqi,475,574
fake_217,217,1,fake,"Si sot 31 vite më parë, Eli Fara tregon si ishte në lule të rinisë, bukuria e saj c mendi politikanet (Foto)",559,668
fake_218,218,1,fake,Festa l.uksoze ne Jalë! Miku i ngushte i zbulon te dashuren s.eksi Flori Mumajesit: Kush eshte Flutura?,510,614
fake_219,219,1,fake,"VIDEO EKSLUZIVE:Kevina Kthella Ngre Temperaturat, Shëtit Me Mbathje Në Rrugë Pa Komplekse Dhe Cmend Te Rinjte Dhe Pleqtë",397,518
fake_220,220,1,fake,VIDEO EKSLUZIVE:Këto Janë 10 Femrat Me Gjo Ksin Më At Raktiv Në Skenën Shqiptare,450,531
fake_221,221,1,fake,Shikojeni me çfarë deklarate vjen tani Naim Abazi për Mihrijën! (PAMJE),391,463
fake_222,222,1,fake,Ja si e shpon magjistari trupin e ksaj gruaje dhe ajo kërkon ndihmen e mjekut dhe…(Video),169,259
fake_223,223,1,fake,"Video Exluzive :“Vjedhje Si Në Filma”: Hajdutët Shtirën Si Postierë, Futen Në Shtëpi Dhe Lidhin Anëtarët E Familjes Dhe..",352,474
fake_224,224,1,fake,Ndodhet në bahçen tuaj : Ky është ushqimi i cili mbron trurin tuaj nga plakja dhe nga humbja e,1521,1616
fake_225,225,1,fake,"E Prezantoi Pak Kohë Më Parë, Mbesa E Biznesmenit G.Ay Çme.Nd Instagramin, Tregon Tatuazhin Në Pjesën Int.Ime",510,620
fake_226,226,1,fake,"24-Vjeçari Rrëfehet Publikisht: Bëj Se.Ks Me Mamin E ***, Uhh Ishte E Mahnitshme, E Hipi Në Banak Dhe E***",440,547
fake_227,227,1,fake,"Studentja Bie Në Dashuri Më 58-Vjeçarin, “Ishte Me Shikim Të Parë” (Video)",464,539
fake_228,228,1,fake,“Vajza Na Pa Në Mes Të Marredhenies Int Ime. Rrëfimi I Kësaj Mamaje Na Sho.Koi: Babi Po Të…Unë E Di Që,395,498
fake_229,229,1,fake,"Pamje Eksluzive:Gjesti Human I Vogëlushes Shqiptare Pushton Rrjetin,Kjo Video Do T’jua Ndryshojë Ditën..",446,551
fake_230,230,1,fake,"Dasmë në shtetrrethim! Nusen e morën për 60′, çifti nga Tirana rrëfejnë pengun e martesës në kohën e COVID-19: Postblloku na repektoi me nderim ushtrie",985,1137
fake_231,231,1,fake,"Bebes së lindur gjatë koronavirusit, prindërit ia lënë emrin Dezinfektues Bebes së lindur gjatë koronavirusit, prindërit ia lënë emrin Dezinfektues",776,924
fake_232,232,1,fake,"Koronavirusi/ “Kjo situatë mund të zgjasë deri në 3 vjet”, kryeministri Rama “befason” që të gjithë",681,781
fake_233,233,1,fake,"Nuk takon dot fëmijët e saj, mjekja shqiptare përlot me dedikimin për ta",662,735
fake_234,234,1,fake,"Anulohen dasmat e muajit gusht, ja çfarë do ndodhë me dasmat !?",855,919
fake_235,235,1,fake,"“Të shkretët”, ky çift ka ngecur në Maldive dhe ka një ishull për vete (Video)",773,852
fake_236,236,1,fake,"Nuk ka me rrudha, me keto 2 perberes kaq te thjeshte do te dukeni me te rinj me te pakten 10 vite",811,909
fake_237,237,1,fake,"Pellumb Pipero Jep Lajmin: Në Fund Të Javës Fillon Rënia E Koronavirusit, Ja Kur Mbyllet (Video)",489,586
fake_238,238,1,fake,"Dëgjonte zhurma në tavan, por aty sipër gjen një “thesar” të vërtetë (FOTO)",367,443
fake_239,239,1,fake,"Shpulla, shkelma e gj ak/ Karantina tër bon motrat Kardashian, plas keq grushti (Video që po çmendin rrjetin)",448,558
fake_240,240,1,fake,E kush nuk e njeh kete lule? Ajo sheron sem undje qe ju as qe i coni neper mend,392,472
fake_241,241,1,fake,"Keni probleme me kollën dhe frymëmarrjen? Ja kurat natyrale, i përgatisni në shtëpi",878,962
fake_242,242,1,fake,Ju nevojitet vetëm 1 gotë me qumësht dhe disa kokrra hurma : Do të na falenderoni që e ndamë me ju këtë sekret,599,710
fake_243,243,1,fake,"E rrallë, gruaja ngel shtatzënë dy herë brenda një muaji",598,655
fake_244,244,1,fake,"2 mijë vjet na e kanë mbajtur të fshehtë, del receta e ilaçit që po i “tërbon” mjekët",476,562
fake_245,245,1,fake,Shumë Më Luksoze Sesa Duket Në Shikim Të Parë: Kjo Shtëpizë Të Lë Pa Fjalë!,671,747
fake_246,246,1,fake,"Maska e dorashka të hedhura nëpër rrugë, ja çfarë po ndodh në rrugët e Tiranës (Video)",644,731
fake_247,247,1,fake,"A e dini si quhet ? Bima ne fjaIe ju rigjeneron trurin, uI koIesterolin, dobite e saj jane te pafundme.",592,696
fake_248,248,1,fake,"Këngëtarja Shqiptare Merr Masa Për Pastërti, Fut Nën Ujë Edhe Celularin!",430,503
fake_249,249,1,fake,35 MIJË SHQIPTARË NGA DIASPORA PO VIJNË QË TË VOTOJNË NDRYSHIMIN – B.D.I NË PANIKË!,523,607
fake_250,250,1,fake,"Përgatituni, nga nesër nuk do ketë më…mësohet lajmi se do mbyllet sërish…",578,652
fake_251,251,1,fake,"Kurrë mos e pini ujin që rri gjatë natës, ja pse",405,454
fake_252,252,1,fake,Nxirrni jargë teksa flini ? Kjo shenjë tregon që ju vuani nga një sëm undje e cila prek…(VIDEO),952,1048
fake_253,253,1,fake,Lulja që e mbajmë në shtëpi shëron pothuajse të gjitha sëmundjet e mushkërive…,563,642
fake_254,254,1,fake,"Ngjarje T Ragjike/ Nusja Vd Es Në Ditën E Saj Të Dasmës, Dalin Dyshimet E R Ënda",430,511
fake_255,255,1,fake,KUJDES: Këtë Vendim Të Policisë Së Kosovës Duhet Ta Dini Të Gjithë!,599,667
fake_256,256,1,fake,Çfarë Ndodh Kur Bie Në Dashuri Me Një Grua Të Fortë Dhe Të Pavarur,748,815
fake_257,257,1,fake,Nga Ilaçet Te Recetat Në Shtëpi: Si Mund Të Trajtohet Humbja E Nuhatjes,500,572
fake_258,258,1,fake,"14-Vjeçarja U Gjet E Vd Ekur Në Gjumë, Dhe Nëna E Saj Gjeti Diçka Që Të Gjithë, E Mbajmë Shpesh Në Shtrat",452,558
fake_259,259,1,fake,"‘Mbreti’ I Verës, Përfitimet E Jashtëzakonshme Shëndetësore Të Pjeprit",683,754
fake_260,260,1,fake,"Kjo Grua Çme Ndi Mjekët! “Si Hoqa Atë Bark, Ja Sa Thjeshtë…”, Tani Ajo Po E Ndan Me Ju, E Keni Gati!",599,700
fake_261,261,1,fake,"Gjeti një strehë të fshehtë në shtëpinë e tij, u shok.ua çfarë pa aty!",415,486
fake_262,262,1,fake,Do u rrëqethet mishi nga kjo histori! Kjo shqiptare u martua në moshën 15-vjeçare e humbi 7 fëmijë: Jam..,505,611
fake_263,263,1,fake,"S’mbajti dietë, kjo vajzë ra drastikisht nga pesha duke ndryshuar 5 zakone të përditshme",448,537
fake_264,264,1,fake,Mjaft u lodhët duke provuar lloj lloj lëngjesh pa vlerë : Kjo recetë me hudhra është e vetmja që shfryn barkun,457,568
fake_265,265,1,fake,"E ndoqi të dashurën e tij me kamerë, çfarë kapi më pas do t’ju lërë pa fjalë",459,536
fake_266,266,1,fake,"Lë MAKlNËN ndezur që të ngrohej, “truIIoset” nga ajo që sheh në kamerat e SlGURlSË",419,502
fake_267,267,1,fake,NJlHUNl me artistin korean që po “truIIos” botën me veprat e tij,437,502
fake_268,268,1,fake,75 euro – Çmimi “për toke” i veturave në Serbi,427,474
fake_269,269,1,fake,"Bashkëmoshatarët e tallnin për shkak të dhëmbëve duke e quajtur “djaloshi lepur”, mirëpo me pas… (Foto/Video)",424,534
fake_270,270,1,fake,"“Kur e ke c*cën pa nxirë…” u tall me foton e saj, Alba Hoxha i kthehet moderatorit: Karamelja mbahet në gojë!",387,497
fake_271,271,1,fake,"VIDEO:‘Noizy E Liroi Nga B Urgu, E Takonte Në Fushë Krujë’/ Klodiana Lala Zbulon Cfare Ndodhi Ne Va Rrimin E Hekuran Billës: Morën Pjesë Edhe Emra Të Botës Së K Rimit",313,480
fake_272,272,1,fake,"VIDEO:I Mori Te Dashurin, Këngëtarja Shp Ërthen Sërish Kundër Taynas, I Thote Ate Qe Nuk Pritej",280,376
fake_273,273,1,fake,"Si Këngëtarja Adele Humbi 45 Kg Me Këtë Dietë! Uaaa Ku Paska Qenë Sèkrèti, Vetëm Për Kaq Ditë..!!",2991,3089
fake_274,274,1,fake,"Mjeku popullor: “Dobësohu 5 kg për kaq ditë…” Dieta dhe kjo gjë që nuk e dinit, por që mund t’ju heqë dh.jamin shpejt!",774,893
fake_275,275,1,fake,"Meson Se I Dashuri Ishte I Martuar, Vajza Në Tiranë E Le Me Gisht Ne Goje Me Veprimin E Saj (Video)",528,628
fake_276,276,1,fake,"Pasanikët Po Ikin Nga Coronavirusi, Po Futen Nën Tokë – Apartamenti Më I Lirë Në Bunker Kushton Një Milion Dollarë",493,608
fake_277,277,1,fake,E Pabesueshme… Fshati Ishte Pranë Ujit Dhe Doli Krijesa Qe I T’merroi Te Gjithë… VIDEO,419,506
fake_278,278,1,fake,"E Gjen Dhuratën E ‘Ëndrrave’ Mbi Tavolinë, Nusja E Goldit Bën Reagimin E Papritur",425,507
fake_279,279,1,fake,"Dëshmia Rrëqe Thëse E Vajzës Ado Leshente: Ja Si Më Abu Zonin Se Ksualisht 4 Djem, Më Jepnin Kok Ainë Dhe…",634,741
fake_280,280,1,fake,"Me Këtë Metodë, Hajnat Po E Vjedhin Makinën Për 30 Sekonda, Pa Pasur Nevojë Për Çelës",451,537
fake_281,281,1,fake,"Gruaja Me L.Ot Në Sy I Lutet Burrit Që Q.An Tek Ardit Gjebrea: Nuk Të Kam Tr.Adhtuar, Por Ndodhi Ajo Qe",435,539
fake_282,282,1,fake,“Jam e tro.nditur…”. Eni Çobanit indodh e papritura: Ti duhet të dish dhe ha.llin tim,418,504
fake_283,283,1,fake,"Kush ka përparësi në këtë udhëkryq, në këtë test bien edhe shoferët më të mirë",509,588
fake_284,284,1,fake,"Gjyshja Më Tha: “Nëse Të Fishkëllejnë Veshët, Ja Ç’do Të Thotë”, Duhet Me Vrap Të Flisni Me Mjekun!",498,598
fake_285,285,1,fake,Elita befasohet me mengjes nga Gjiko me buqetë lulesh: E dua kur më bën befasi pa ndonjë arsye,541,636
fake_286,286,1,fake,Video eksluzive ‘Genta e çon të dashurin miliarder në shtëpi te prindërit e saj por aty…’,435,525
fake_287,287,1,fake,"A keni ndonje telefon te vjeter NOKIA, Kompania kërkon tia riktheni, ja sa ju shpërblen",552,640
fake_288,288,1,fake,URIME! Lajm Fantastik për gjithë Mërgimtarët,452,497
fake_289,289,1,fake,"LAJMI FUNDIT: Kosova po ndahet, Publikohet videoja e dokumenti i ndarjes",918,991
fake_290,290,1,fake,EPABESUESHME : Dy djem gropojnë një vend por shikoni cfar nxjerrin ..,321,391
fake_291,291,1,fake,"Duhet Ta Gatuani Me Patjetër! Shalqin I Pjekur, Receta Speciale Që Duhet Të Provoni Këtë Verë",538,632
fake_292,292,1,fake,Ja Çfarë Duhet Të Bësh Nëse Dëshiron Që 70 Mijë Engjëj Të Luten Për Ty,308,379
fake_293,293,1,fake,"Falë Këtij Testi Psikologjik, Do Zbulosh Gjithçka Nuk Dije Për Veten/ Nga Cila Derë Ke Frikë Të Hysh?",710,812
fake_294,294,1,fake,Këtë Nuk E Priste Askush Në Keto Momente Vali Corleone Na Prezanton Me Të Dashurën Ajo… (Video),712,808
fake_295,295,1,fake,"Vajza poston foton e të atit duke qëndruar jashtë dhomës ku rri gruaja e tij, arsyeja e bën atë të qajë!",635,740
fake_296,296,1,fake,"Ben sh err me burrin për të fshehur dashnorin, por më pas i ndodh gjëma",558,630
fake_297,297,1,fake,"‘Si të dal kështu te moti?’, Alba Hoxha zbulon vesin e saj më të keq",520,589
fake_298,298,1,fake,"Shkoi për pushime në Shëngjin, Ja çka i ndodhi 34 vjeçarit nga Kosova",281,351
