"article_id","pair_id","label","label_name","word_count","sentence_count","character_count","avg_word_length","avg_sentence_length","title_length","content_length","exclamation_count","question_count","comma_count","quote_count","ellipsis_count","exclamation_ratio","question_ratio","uppercase_word_count","uppercase_word_ratio","uppercase_char_ratio","title_excessive_uppercase","e_count","c_count","diacritic_count","diacritic_ratio","possible_missing_diacritic_count","possible_missing_diacritic_words","sensational_count","sensational_ratio","sensational_found","source_indicator_count","source_indicator_ratio","source_indicators_found","uncertainty_count","uncertainty_ratio","uncertainty_found"
"fake_464","464","1","fake","82","5","523","5.24","16.4","106","416","2","0","5","0","1","0.02439","0.0","0","0.0","0.067442","0","22","0","22","0.042065","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_465","465","1","fake","136","4","718","4.16","34.0","92","625","0","0","6","2","2","0.0","0.0","0","0.0","0.051418","0","61","2","63","0.087744","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_466","466","1","fake","69","3","418","5.03","23.0","80","337","0","0","2","0","0","0.0","0.0","0","0.0","0.028818","0","10","0","10","0.023923","1","eshte","0","0.0","","0","0.0","","0","0.0",""
"fake_467","467","1","fake","103","5","632","5.12","20.6","61","570","0","0","3","0","0","0.0","0.0","0","0.0","0.053131","0","34","1","35","0.05538","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_468","468","1","fake","85","5","509","4.96","17.0","54","454","0","0","3","0","0","0.0","0.0","0","0.0","0.047619","0","36","2","38","0.074656","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_469","469","1","fake","61","3","366","4.92","20.33","47","318","0","0","5","0","0","0.0","0.0","1","0.016393","0.076923","0","18","0","18","0.04918","1","eshte","0","0.0","","0","0.0","","0","0.0",""
"fake_470","470","1","fake","71","5","456","5.13","14.2","34","421","1","0","2","2","0","0.014085","0.0","0","0.0","0.07967","0","19","0","19","0.041667","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_471","471","1","fake","109","6","667","4.95","18.17","46","620","0","0","8","2","0","0.0","0.0","1","0.009174","0.051852","0","34","0","34","0.050975","1","eshte","0","0.0","","2","0.018349","sipas, bëri të ditur","1","0.009174","thuhet"
"fake_472","472","1","fake","101","3","652","5.31","33.67","69","582","0","0","8","0","0","0.0","0.0","0","0.0","0.041121","0","37","3","40","0.06135","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_473","473","1","fake","76","5","470","5.12","15.2","77","392","0","0","5","2","0","0.0","0.0","0","0.0","0.059126","0","15","3","18","0.038298","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_474","474","1","fake","83","4","477","4.63","20.75","61","415","0","0","4","0","1","0.0","0.0","0","0.0","0.041667","0","26","0","26","0.054507","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_475","475","1","fake","140","6","829","4.79","23.33","79","749","0","1","11","4","0","0.0","0.007143","1","0.007143","0.022388","0","60","0","60","0.072376","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_476","476","1","fake","1280","92","7409","4.61","13.91","73","7335","8","6","43","22","0","0.00625","0.004687","1","0.000781","0.020007","0","594","14","608","0.082062","0","","0","0.0","","0","0.0","","17","0.013281","ndoshta, mund të, supozohet"
"fake_477","477","1","fake","182","11","984","4.31","16.55","62","921","1","0","7","0","0","0.005495","0.0","0","0.0","0.016582","0","82","1","83","0.08435","0","","0","0.0","","0","0.0","","2","0.010989","mund të"
"fake_478","478","1","fake","129","4","710","4.46","32.25","62","647","0","0","5","0","0","0.0","0.0","0","0.0","0.012174","0","47","1","48","0.067606","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_479","479","1","fake","112","7","667","4.88","16.0","63","603","0","0","5","0","0","0.0","0.0","1","0.008929","0.02381","0","49","0","49","0.073463","0","","0","0.0","","0","0.0","","2","0.017857","mund të"
"fake_480","480","1","fake","78","7","448","4.58","11.14","66","381","2","1","2","0","0","0.025641","0.012821","0","0.0","0.07563","0","25","4","29","0.064732","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_481","481","1","fake","85","6","498","4.75","14.17","100","397","0","0","3","4","0","0.0","0.0","0","0.0","0.042079","0","25","3","28","0.056225","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_482","482","1","fake","113","7","713","5.18","16.14","71","641","0","1","6","0","1","0.0","0.00885","0","0.0","0.02906","0","36","0","36","0.050491","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_483","483","1","fake","80","4","467","4.74","20.0","65","401","2","0","4","0","1","0.025","0.0","0","0.0","0.05277","0","23","0","23","0.049251","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_484","484","1","fake","153","9","905","4.82","17.0","101","803","1","1","5","6","0","0.006536","0.006536","2","0.013072","0.044898","0","54","3","57","0.062983","1","eshte","0","0.0","","0","0.0","","0","0.0",""
"fake_485","485","1","fake","112","5","619","4.44","22.4","64","554","0","0","2","3","0","0.0","0.0","3","0.026786","0.072435","0","40","1","41","0.066236","0","","0","0.0","","0","0.0","","2","0.017857","mund të"
"fake_486","486","1","fake","203","12","1229","4.84","16.92","114","1114","0","0","10","4","2","0.0","0.0","1","0.004926","0.050865","0","70","5","75","0.061025","0","","0","0.0","","1","0.004926","sipas","0","0.0",""
"fake_487","487","1","fake","75","7","442","4.67","10.71","45","396","0","0","3","2","0","0.0","0.0","1","0.013333","0.054286","0","33","0","33","0.074661","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_488","488","1","fake","51","2","334","5.31","25.5","51","282","0","0","1","8","0","0.0","0.0","0","0.0","0.03321","0","24","0","24","0.071856","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_489","489","1","fake","232","9","1369","4.73","25.78","88","1280","0","0","12","6","0","0.0","0.0","0","0.0","0.028285","0","97","1","98","0.071585","0","","0","0.0","","0","0.0","","1","0.00431","mund të"
"fake_490","490","1","fake","203","12","1229","4.84","16.92","114","1114","0","0","10","4","2","0.0","0.0","1","0.004926","0.050865","0","70","5","75","0.061025","0","","0","0.0","","1","0.004926","sipas","0","0.0",""
"fake_491","491","1","fake","102","4","545","4.28","25.5","86","458","0","0","5","0","0","0.0","0.0","0","0.0","0.032037","0","24","0","24","0.044037","0","","0","0.0","","0","0.0","","1","0.009804","ndoshta"
"fake_492","492","1","fake","654","8","3000","3.56","81.75","87","2912","1","0","2","0","1","0.001529","0.0","0","0.0","0.00429","0","0","0","0","0.0","2","per, kerkon","0","0.0","","0","0.0","","0","0.0",""
"fake_493","493","1","fake","81","3","513","5.2","27.0","86","426","0","0","5","0","0","0.0","0.0","3","0.037037","0.068884","0","23","0","23","0.044834","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_494","494","1","fake","189","13","968","3.99","14.54","90","877","1","0","9","2","1","0.005291","0.0","0","0.0","0.018543","0","80","0","80","0.082645","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_495","495","1","fake","197","11","1112","4.36","17.91","65","1046","0","1","12","4","1","0.0","0.005076","0","0.0","0.038462","0","80","1","81","0.072842","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_496","496","1","fake","81","4","494","4.93","20.25","66","427","0","0","6","0","0","0.0","0.0","0","0.0","0.082707","0","23","2","25","0.050607","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_497","497","1","fake","57","5","321","4.56","11.4","75","245","0","1","0","0","0","0.0","0.017544","0","0.0","0.034615","0","28","0","28","0.087227","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_498","498","1","fake","151","8","921","5.07","18.88","85","835","0","0","2","0","0","0.0","0.0","1","0.006623","0.030065","0","63","0","63","0.068404","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_499","499","1","fake","99","5","544","4.42","19.8","44","499","0","0","5","2","0","0.0","0.0","0","0.0","0.027397","0","43","4","47","0.086397","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_500","500","1","fake","80","5","420","4.01","16.0","74","345","0","0","6","1","0","0.0","0.0","2","0.025","0.074766","0","13","0","13","0.030952","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_501","501","1","fake","132","8","733","4.41","16.5","70","662","0","0","4","6","0","0.0","0.0","1","0.007576","0.051903","0","35","2","37","0.050477","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_502","502","1","fake","79","5","436","4.29","15.8","71","364","0","0","3","0","0","0.0","0.0","0","0.0","0.047337","0","39","0","39","0.08945","0","","0","0.0","","0","0.0","","1","0.012658","mund të"
"fake_503","503","1","fake","84","4","452","4.33","21.0","41","410","0","0","3","0","0","0.0","0.0","0","0.0","0.024725","0","37","1","38","0.084071","0","","1","0.011905","e pabesueshme","0","0.0","","1","0.011905","mund të"
"fake_504","504","1","fake","135","11","800","4.79","12.27","75","724","0","0","1","0","0","0.0","0.0","1","0.007407","0.040248","0","45","0","45","0.05625","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_505","505","1","fake","76","4","464","4.99","19.0","80","383","0","0","3","0","0","0.0","0.0","0","0.0","0.047493","0","33","0","33","0.071121","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_506","506","1","fake","124","10","747","4.83","12.4","66","680","0","0","7","0","0","0.0","0.0","1","0.008065","0.068908","0","50","0","50","0.066934","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_507","507","1","fake","52","4","282","4.33","13.0","56","225","0","0","1","0","1","0.0","0.0","0","0.0","0.022222","0","25","0","25","0.088652","0","","0","0.0","","0","0.0","","1","0.019231","mund të"
"fake_508","508","1","fake","82","4","493","4.98","20.5","71","421","0","0","2","0","0","0.0","0.0","0","0.0","0.044118","0","42","0","42","0.085193","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_509","509","1","fake","130","2","710","4.43","65.0","67","642","0","0","4","0","0","0.0","0.0","0","0.0","0.038194","0","45","0","45","0.06338","0","","0","0.0","","2","0.015385","sipas","0","0.0",""
"fake_510","510","1","fake","107","5","615","4.62","21.4","77","537","2","0","3","0","0","0.018692","0.0","1","0.009346","0.038462","0","28","0","28","0.045528","1","per","0","0.0","","1","0.009346","sipas","0","0.0",""
"fake_511","511","1","fake","305","17","1597","4.11","17.94","71","1525","0","0","9","0","0","0.0","0.0","0","0.0","0.018327","0","120","11","131","0.082029","0","","0","0.0","","1","0.003279","policia","1","0.003279","mund të"
"fake_512","512","1","fake","135","5","846","5.08","27.0","67","778","0","0","8","0","0","0.0","0.0","8","0.059259","0.072886","0","63","5","68","0.080378","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_513","513","1","fake","135","7","801","4.87","19.29","83","717","0","0","4","2","0","0.0","0.0","0","0.0","0.018321","0","58","0","58","0.072409","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_514","514","1","fake","162","4","944","4.72","40.5","94","849","0","0","13","4","0","0.0","0.0","2","0.012346","0.04205","0","65","3","68","0.072034","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_515","515","1","fake","352","17","2051","4.68","20.71","83","1967","2","0","25","14","0","0.005682","0.0","0","0.0","0.048544","0","144","0","144","0.07021","1","eshte","0","0.0","","0","0.0","","0","0.0",""
"fake_516","516","1","fake","110","4","617","4.45","27.5","65","551","0","0","6","5","0","0.0","0.0","5","0.045455","0.106122","0","28","0","28","0.045381","0","","0","0.0","","1","0.009091","ministria","1","0.009091","thuhet"
"fake_517","517","1","fake","100","6","542","4.32","16.67","47","494","1","0","7","2","0","0.01","0.0","0","0.0","0.023148","0","22","0","22","0.04059","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_518","518","1","fake","149","7","824","4.49","21.29","86","737","0","0","3","2","0","0.0","0.0","0","0.0","0.043413","0","70","8","78","0.09466","0","","0","0.0","","0","0.0","","1","0.006711","mund të"
"fake_519","519","1","fake","158","11","860","4.27","14.36","60","799","0","0","7","2","2","0.0","0.0","0","0.0","0.054978","0","53","0","53","0.061628","1","eshte","0","0.0","","0","0.0","","0","0.0",""
"fake_520","520","1","fake","162","3","882","4.27","54.0","76","805","0","0","12","0","0","0.0","0.0","3","0.018519","0.087209","0","55","0","55","0.062358","1","per","0","0.0","","0","0.0","","3","0.018519","mund të"
"fake_521","521","1","fake","140","8","819","4.6","17.5","113","705","0","0","7","2","0","0.0","0.0","2","0.014286","0.046584","0","55","0","55","0.067155","0","","0","0.0","","1","0.007143","policia","0","0.0",""
"fake_522","522","1","fake","107","6","597","4.44","17.83","39","557","0","0","6","2","0","0.0","0.0","2","0.018692","0.065263","0","38","0","38","0.063652","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_523","523","1","fake","686","88","3822","4.33","7.8","112","3709","2","0","26","2","2","0.002915","0.0","1","0.001458","0.020202","0","296","4","300","0.078493","0","","0","0.0","","0","0.0","","11","0.016035","mund të"
"fake_524","524","1","fake","43","1","227","4.21","43.0","81","145","0","0","2","0","3","0.0","0.0","0","0.0","0.038674","0","8","0","8","0.035242","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_525","525","1","fake","301","25","1692","4.51","12.04","69","1622","3","1","10","0","0","0.009967","0.003322","0","0.0","0.02651","0","134","4","138","0.08156","0","","0","0.0","","0","0.0","","2","0.006645","ndoshta, mund të"
"fake_526","526","1","fake","73","6","386","4.11","12.17","71","314","0","0","2","6","0","0.0","0.0","4","0.054795","0.16","0","12","6","18","0.046632","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_527","527","1","fake","76","4","447","4.76","19.0","59","387","0","1","4","2","0","0.0","0.013158","0","0.0","0.038674","0","19","0","19","0.042506","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_528","528","1","fake","189","8","1024","4.36","23.62","70","953","1","0","1","0","0","0.005291","0.0","1","0.005291","0.046398","0","60","1","61","0.05957","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_529","529","1","fake","192","10","1127","4.76","19.2","104","1022","1","0","6","14","0","0.005208","0.0","2","0.010417","0.050494","0","88","1","89","0.078971","0","","0","0.0","","1","0.005208","sipas","0","0.0",""
"fake_530","530","1","fake","142","5","784","4.38","28.4","64","719","0","0","6","4","0","0.0","0.0","0","0.0","0.027331","0","51","1","52","0.066327","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_531","531","1","fake","86","4","529","5.13","21.5","44","484","0","1","2","0","0","0.0","0.011628","1","0.011628","0.0839","0","1","1","2","0.003781","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_532","532","1","fake","157","8","821","4.09","19.62","57","763","3","0","2","0","0","0.019108","0.0","6","0.038217","0.137008","0","0","0","0","0.0","3","eshte, per, nje","0","0.0","","0","0.0","","0","0.0",""
"fake_533","533","1","fake","63","3","419","5.52","21.0","97","321","1","0","3","0","0","0.015873","0.0","0","0.0","0.034483","0","29","0","29","0.069212","0","","0","0.0","","1","0.015873","ministria","0","0.0",""
"fake_534","534","1","fake","170","12","931","4.38","14.17","118","812","1","0","9","2","0","0.005882","0.0","0","0.0","0.044295","0","45","3","48","0.051557","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_535","535","1","fake","96","4","589","5.02","24.0","74","514","0","0","5","0","0","0.0","0.0","1","0.010417","0.060166","0","27","4","31","0.052632","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_536","536","1","fake","65","3","386","4.75","21.67","58","327","0","0","4","6","0","0.0","0.0","1","0.015385","0.038961","0","23","0","23","0.059585","0","","0","0.0","","1","0.015385","sipas","0","0.0",""
"fake_537","537","1","fake","79","4","458","4.73","19.75","56","401","0","0","4","0","0","0.0","0.0","0","0.0","0.045455","0","29","2","31","0.067686","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_538","538","1","fake","74","3","401","4.31","24.67","71","329","0","0","4","4","0","0.0","0.0","0","0.0","0.050314","0","22","3","25","0.062344","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_539","539","1","fake","96","4","517","4.34","24.0","70","446","0","0","4","0","1","0.0","0.0","1","0.010417","0.064748","0","27","0","27","0.052224","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_540","540","1","fake","87","5","544","5.05","17.4","72","471","0","0","11","0","0","0.0","0.0","1","0.011494","0.071101","0","31","0","31","0.056985","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_541","541","1","fake","140","14","925","4.96","10.0","67","857","2","0","6","0","0","0.014286","0.0","4","0.028571","0.063584","0","48","0","48","0.051892","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_542","542","1","fake","50","2","272","4.3","25.0","79","192","0","0","1","0","1","0.0","0.0","3","0.06","0.139535","0","11","0","11","0.040441","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_543","543","1","fake","156","4","928","4.88","39.0","69","858","1","0","0","0","0","0.00641","0.0","0","0.0","0.053947","0","65","0","65","0.070043","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_544","544","1","fake","209","9","1256","4.9","23.22","66","1189","0","1","8","2","0","0.0","0.004785","0","0.0","0.037109","0","96","1","97","0.077229","0","","0","0.0","","3","0.014354","ministria","1","0.004785","thuhet"
"fake_545","545","1","fake","84","6","494","4.79","14.0","82","411","0","0","6","0","0","0.0","0.0","0","0.0","0.024938","0","35","0","35","0.07085","0","","1","0.011905","e pabesueshme","1","0.011905","sipas","0","0.0",""
"fake_546","546","1","fake","76","4","457","4.8","19.0","53","403","0","0","5","2","0","0.0","0.0","1","0.013158","0.041096","0","26","1","27","0.059081","0","","0","0.0","","1","0.013158","policia","0","0.0",""
"fake_547","547","1","fake","97","6","547","4.58","16.17","50","496","0","0","2","2","0","0.0","0.0","0","0.0","0.022523","0","28","0","28","0.051188","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_548","548","1","fake","105","4","612","4.76","26.25","66","545","0","0","2","2","0","0.0","0.0","0","0.0","0.034","0","42","0","42","0.068627","0","","0","0.0","","0","0.0","","1","0.009524","thuhet"
"fake_549","549","1","fake","152","7","1039","5.61","21.71","79","959","0","0","13","2","0","0.0","0.0","2","0.013158","0.058754","0","61","0","61","0.05871","0","","0","0.0","","2","0.013158","sipas","1","0.006579","thuhet"
"fake_550","550","1","fake","122","4","730","4.84","30.5","63","666","0","0","8","0","0","0.0","0.0","0","0.0","0.042373","0","49","6","55","0.075342","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_551","551","1","fake","134","4","771","4.69","33.5","111","659","0","0","8","0","2","0.0","0.0","6","0.044776","0.084665","0","18","0","18","0.023346","1","eshte","0","0.0","","0","0.0","","0","0.0",""
"fake_552","552","1","fake","154","10","991","5.35","15.4","98","892","0","0","3","0","0","0.0","0.0","1","0.006494","0.038835","0","72","0","72","0.072654","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_553","553","1","fake","97","6","529","4.35","16.17","86","442","0","0","4","0","0","0.0","0.0","0","0.0","0.030806","0","42","1","43","0.081285","0","","1","0.010309","nuk do ta besoni","0","0.0","","0","0.0",""
"fake_554","554","1","fake","593","22","3401","4.62","26.95","55","3345","0","0","21","14","0","0.0","0.0","2","0.003373","0.021549","0","267","2","269","0.079094","1","kosove","0","0.0","","2","0.003373","sipas","2","0.003373","mund të"
"fake_555","555","1","fake","158","7","898","4.37","22.57","78","819","0","0","5","0","0","0.0","0.0","4","0.025316","0.068116","0","64","0","64","0.071269","0","","0","0.0","","1","0.006329","sipas","0","0.0",""
"fake_556","556","1","fake","86","2","525","4.99","43.0","53","471","0","0","7","2","0","0.0","0.0","1","0.011628","0.042155","0","36","1","37","0.070476","0","","0","0.0","","0","0.0","","1","0.011628","supozohet"
"fake_557","557","1","fake","77","3","454","4.82","25.67","96","357","0","0","1","0","0","0.0","0.0","1","0.012987","0.043127","0","24","0","24","0.052863","2","eshte, behet","0","0.0","","0","0.0","","0","0.0",""
"fake_558","558","1","fake","256","8","1337","4.14","32.0","96","1240","0","2","16","4","0","0.0","0.007812","2","0.007812","0.04524","0","98","6","104","0.077786","2","eshte, behet","0","0.0","","0","0.0","","0","0.0",""
"fake_559","559","1","fake","186","7","998","4.32","26.57","89","908","0","0","6","1","0","0.0","0.0","1","0.005376","0.038557","0","72","0","72","0.072144","1","eshte","0","0.0","","0","0.0","","0","0.0",""
"fake_560","560","1","fake","349","12","2125","4.91","29.08","91","2033","0","0","20","2","0","0.0","0.0","5","0.014327","0.034422","0","150","0","150","0.070588","0","","0","0.0","","2","0.005731","raportoi, studimi","1","0.002865","mund të"
"fake_561","561","1","fake","274","16","1732","5.19","17.12","88","1643","1","0","14","4","0","0.00365","0.0","1","0.00365","0.040874","0","115","2","117","0.067552","0","","0","0.0","","1","0.00365","sipas","0","0.0",""
"fake_562","562","1","fake","106","4","628","4.85","26.5","84","543","0","0","5","1","0","0.0","0.0","0","0.0","0.019455","0","33","1","34","0.05414","2","eshte, per","0","0.0","","0","0.0","","0","0.0",""
"fake_563","563","1","fake","139","6","875","5.24","23.17","57","817","0","0","7","0","0","0.0","0.0","0","0.0","0.016484","0","64","1","65","0.074286","0","","0","0.0","","0","0.0","","1","0.007194","mund të"
"fake_564","564","1","fake","396","18","2382","4.86","22.0","83","2298","0","0","26","7","1","0.0","0.0","0","0.0","0.028052","0","153","2","155","0.065071","0","","0","0.0","","1","0.002525","sipas","1","0.002525","mund të"
"fake_566","566","1","fake","157","7","835","4.23","22.43","101","733","0","0","8","0","0","0.0","0.0","0","0.0","0.037651","0","74","3","77","0.092216","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_567","567","1","fake","116","7","681","4.64","16.57","58","622","0","0","10","4","0","0.0","0.0","2","0.017241","0.048689","0","26","0","26","0.038179","0","","0","0.0","","2","0.017241","sipas","0","0.0",""
"fake_568","568","1","fake","93","2","530","4.61","46.5","53","476","0","0","2","4","0","0.0","0.0","1","0.010753","0.041958","0","32","0","32","0.060377","3","kosove, per, nje","0","0.0","","0","0.0","","0","0.0",""
"fake_569","569","1","fake","227","8","1318","4.59","28.38","83","1234","0","0","9","20","0","0.0","0.0","4","0.017621","0.026871","0","94","0","94","0.07132","1","per","0","0.0","","0","0.0","","0","0.0",""
"fake_570","570","1","fake","118","6","644","4.36","19.67","61","582","0","0","5","2","0","0.0","0.0","0","0.0","0.033074","0","40","0","40","0.062112","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_571","571","1","fake","98","3","673","5.39","32.67","53","619","0","0","10","2","0","0.0","0.0","0","0.0","0.045541","0","42","1","43","0.063893","0","","0","0.0","","0","0.0","","1","0.010204","thuhet"
"fake_572","572","1","fake","115","5","625","4.34","23.0","50","574","0","0","9","0","0","0.0","0.0","2","0.017391","0.100402","0","31","1","32","0.0512","1","eshte","0","0.0","","0","0.0","","2","0.017391","mund të"
"fake_573","573","1","fake","105","5","625","4.84","21.0","64","560","0","0","7","0","0","0.0","0.0","1","0.009524","0.057087","0","37","5","42","0.0672","0","","0","0.0","","1","0.009524","sipas","0","0.0",""
"fake_574","574","1","fake","94","7","555","4.62","13.43","65","489","0","0","3","0","0","0.0","0.0","2","0.021277","0.069124","0","36","0","36","0.064865","1","behet","0","0.0","","0","0.0","","0","0.0",""
"fake_575","575","1","fake","87","5","502","4.57","17.4","43","458","0","1","10","6","0","0.0","0.011494","0","0.0","0.037688","0","35","1","36","0.071713","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_576","576","1","fake","93","5","528","4.58","18.6","85","442","1","1","4","0","0","0.010753","0.010753","2","0.021505","0.093897","0","27","2","29","0.054924","0","","0","0.0","","1","0.010753","sipas","1","0.010753","mund të"
"fake_577","577","1","fake","126","2","741","4.86","63.0","69","671","0","0","3","0","0","0.0","0.0","0","0.0","0.021242","0","0","0","0","0.0","3","eshte, per, nje","0","0.0","","0","0.0","","0","0.0",""
"fake_578","578","1","fake","131","4","785","4.89","32.75","75","709","0","0","4","4","0","0.0","0.0","2","0.015267","0.039062","0","56","2","58","0.073885","0","","0","0.0","","0","0.0","","1","0.007634","mund të"
"fake_579","579","1","fake","455","20","2919","5.28","22.75","56","2862","0","0","27","10","0","0.0","0.0","2","0.004396","0.020391","0","210","4","214","0.073313","0","","0","0.0","","0","0.0","","9","0.01978","mund të"
"fake_580","580","1","fake","146","7","813","4.42","20.86","45","767","0","0","4","4","0","0.0","0.0","0","0.0","0.023256","0","77","1","78","0.095941","0","","0","0.0","","2","0.013699","sipas","2","0.013699","mund të"
"fake_581","581","1","fake","91","6","572","5.18","15.17","88","483","0","0","2","0","0","0.0","0.0","3","0.032967","0.072495","0","39","0","39","0.068182","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_582","582","1","fake","111","5","550","3.87","22.2","66","483","0","1","4","2","0","0.0","0.009009","0","0.0","0.049065","0","33","2","35","0.063636","1","per","0","0.0","","0","0.0","","0","0.0",""
"fake_583","583","1","fake","191","4","998","4.17","47.75","91","906","0","0","3","2","1","0.0","0.0","1","0.005236","0.04534","0","50","2","52","0.052104","0","","0","0.0","","0","0.0","","1","0.005236","ndoshta"
"fake_584","584","1","fake","90","5","538","4.89","18.0","29","508","0","0","5","0","0","0.0","0.0","0","0.0","0.027273","0","38","1","39","0.072491","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_585","585","1","fake","152","8","836","4.36","19.0","101","734","1","0","6","1","0","0.006579","0.0","3","0.019737","0.055891","0","32","1","33","0.039474","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_586","586","1","fake","165","6","1068","5.39","27.5","62","1005","0","0","7","2","0","0.0","0.0","0","0.0","0.011249","0","60","1","61","0.057116","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_587","587","1","fake","118","5","691","4.81","23.6","68","622","0","0","0","6","0","0.0","0.0","0","0.0","0.040564","0","57","0","57","0.082489","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_588","588","1","fake","158","7","805","3.92","22.57","75","729","0","1","14","1","1","0.0","0.006329","0","0.0","0.024233","0","57","3","60","0.074534","0","","0","0.0","","1","0.006329","sipas","0","0.0",""
"fake_589","589","1","fake","108","7","606","4.48","15.43","58","547","0","1","5","2","2","0.0","0.009259","0","0.0","0.037267","0","34","0","34","0.056106","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_590","590","1","fake","173","3","932","4.31","57.67","105","826","1","0","8","0","0","0.00578","0.0","0","0.0","0.032172","0","59","2","61","0.065451","1","per","0","0.0","","0","0.0","","0","0.0",""
"fake_591","591","1","fake","170","7","1104","5.39","24.29","102","1001","0","0","6","1","0","0.0","0.0","5","0.029412","0.04476","0","72","3","75","0.067935","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_592","592","1","fake","97","3","511","4.11","32.33","88","422","0","0","4","0","0","0.0","0.0","0","0.0","0.032581","0","32","0","32","0.062622","0","","0","0.0","","1","0.010309","deklaroi","0","0.0",""
"fake_593","593","1","fake","272","9","1539","4.61","30.22","95","1443","0","0","1","0","0","0.0","0.0","3","0.011029","0.0408","0","92","3","95","0.061728","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_594","594","1","fake","102","5","580","4.52","20.4","87","492","0","0","7","0","1","0.0","0.0","0","0.0","0.02603","0","52","1","53","0.091379","0","","0","0.0","","0","0.0","","1","0.009804","dyshohet"
"fake_595","595","1","fake","146","7","879","4.85","20.86","91","787","2","0","0","0","1","0.013699","0.0","0","0.0","0.031073","0","75","0","75","0.085324","0","","0","0.0","","1","0.006849","sipas","0","0.0",""
"fake_596","596","1","fake","154","6","858","4.5","25.67","52","805","1","0","6","2","0","0.006494","0.0","0","0.0","0.052098","0","56","2","58","0.067599","0","","0","0.0","","0","0.0","","2","0.012987","mund të"
"fake_597","597","1","fake","145","10","922","5.23","14.5","91","830","4","0","12","0","2","0.027586","0.0","1","0.006897","0.055482","0","31","0","31","0.033623","0","","0","0.0","","0","0.0","","0","0.0",""
"fake_598","598","1","fake","99","5","546","4.31","19.8","114","431","0","0","5","2","0","0.0","0.0","1","0.010101","0.065574","0","40","3","43","0.078755","0","","0","0.0","","0","0.0","","0","0.0",""
